policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
92,1,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,2,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,3,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,4,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Contact information', 'Information Type_IP address and device IDs', 'Information Type_Generic personal information', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,5,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,6,[],[],[],TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,7,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Generic personal information', 'Information Type_Unspecified', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,8,['First Party'],"['Information Type', 'Collection Process', 'Does/Does Not (opt)', 'Choice Type (opt)']","['Information Type_Social media data', 'Does/Does Not (opt)_Does Not', 'Choice Type (opt)_Opt-in', 'Choice Type (opt)_Third-party privacy controls']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,9,['First Party'],"['Information Type', 'Collection Process', 'Does/Does Not (opt)', 'Choice Type (opt)']","['Information Type_Other', 'Does/Does Not (opt)_Does Not', 'Choice Type (opt)_Opt-in', 'Choice Type (opt)_Third-party privacy controls']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,10,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Contact information', 'Information Type_Unspecified', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,11,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Anonymization (opt)']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app', 'Anonymization (opt)_Aggregated or anonymized']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,12,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Information Type_Computer information', 'Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Collection Process_Collected on first-party website/app', 'Anonymization (opt)_Aggregated or anonymized']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,13,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Purpose_Service operation and security', 'Purpose_Other', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,14,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_Location', 'Information Type_IP address and device IDs', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Service operation and security', 'Collection Process_Shared by first party with a third party', 'Collection Process_Collected on first-party website/app']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,15,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_Location', 'Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature', 'Collection Process_Shared by first party with a third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,16,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Collection Process_Directly received from third party', 'Third-Party Entity_Unnamed third party', 'Anonymization (opt)_Aggregated or anonymized']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,17,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Service operation and security', 'Purpose_Unspecified']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,18,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Location', 'Purpose_Essential service or feature', 'Collection Process_Shared by first party with a third party']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
92,19,['First Party'],"['Information Type', 'Purpose']","['Information Type_Generic personal information', 'Purpose_Personalization or customization']",TEST,https://www.shpock.com/en-gb/privacy-policy,True
