policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
71,1,[],[],[],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,2,[],[],[],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,3,[],[],[],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,4,['First Party'],['Collection Process'],"['Information Type_Unspecified', 'Collection Process_Collected on first-party website/app', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,5,['First Party'],['Collection Process'],['Collection Process_Collected on first-party website/app'],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,6,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Financial', 'Information Type_Contact information', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,7,['First Party'],"['Information Type', 'Collection Process']","['Information Type_User online activities', 'Information Type_Other', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,8,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Other', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,9,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Contact information', 'Information Type_Other', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,10,['First Party'],"['Information Type', 'Collection Process']",['Information Type_Financial'],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,11,['First Party'],['Information Type'],['Information Type_User online activities'],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,12,['First Party'],['Information Type'],"['Information Type_User online activities', 'Information Type_Other']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,13,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Location', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Information Type_Other', 'Purpose_Analytics or research', 'Collection Process_Collected on first-party website/app']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,14,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Third-Party Entity']","['Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature', 'Third-Party Entity_Named third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,15,['First Party'],"['Purpose', 'Collection Process']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,16,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Contact information', 'Information Type_Unspecified', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,17,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Contact information', 'Information Type_Other', 'Purpose_Optional service or feature', 'Collection Process_Entered by user on third-party website/app', 'Collection Process_Other']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,18,['First Party'],['Collection Process'],"['Information Type_Unspecified', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,19,['First Party'],"['Information Type', 'Collection Process']","['Information Type_Financial', 'Information Type_Location', 'Information Type_Other', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,20,['First Party'],"['Information Type', 'Collection Process']","['Information Type_User online activities', 'Information Type_Other', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,21,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Contact information', 'Information Type_User online activities', 'Information Type_Social media data', 'Information Type_IP address and device IDs', 'Purpose_Advertising or marketing', 'Collection Process_Directly received from third party']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,22,[],[],[],TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,23,['First Party'],"['Information Type', 'Purpose']","['Information Type_Contact information', 'Information Type_User online activities', 'Information Type_Other', 'Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Optional service or feature', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Purpose_Service operation and security']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
71,24,['First Party'],"['Information Type', 'Purpose']","['Information Type_User online activities', 'Purpose_Analytics or research']",TRAIN,https://www.atlassian.com/legal/privacy-policy,True
