policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
100,1,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,2,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,3,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,4,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,5,['First Party'],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,6,['First Party'],"['Information Type', 'Collection Process', 'User Type (opt)']","['Information Type_Financial', 'Information Type_Contact information', 'Information Type_Other', 'Collection Process_Collected on first-party website/app', 'User Type (opt)_Users with account']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,7,"['First Party', 'Third Party']","['Information Type', 'Collection Process']",['Collection Process_Collected on first-party website/app'],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,8,['First Party'],['Purpose'],['Information Type_Unspecified'],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,9,['First Party'],"['Information Type', 'Collection Process', 'Collection Mode (opt)']","['Information Type_User online activities', 'Collection Process_Collected on first-party website/app']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,10,['First Party'],['Information Type'],['Information Type_User online activities'],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,11,['First Party'],"['Information Type', 'Collection Mode (opt)']",['Collection Mode (opt)_Explicit'],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,12,['First Party'],"['Information Type', 'Collection Process']","['Information Type_IP address and device IDs', 'Information Type_Computer information', 'Collection Process_Collected on first-party website/app']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,13,['First Party'],"['Information Type', 'Collection Process', 'Choice Type (opt)']","['Information Type_Other', 'Collection Process_Collected on first-party website/app', 'Choice Type (opt)_Opt-in']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,14,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Other', 'Purpose_Essential service or feature', 'Collection Process_Collected on first-party website/app']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,15,['First Party'],"['Information Type', 'Collection Process', 'Choice Type (opt)']","['Information Type_Location', 'Collection Process_Collected on first-party website/app', 'Choice Type (opt)_Opt-in']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,16,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Information Type_Computer information', 'Purpose_Advertising or marketing', 'Collection Process_Collected on first-party website/app', 'Collection Process_Tracked user on third-party website/app', 'Choice Type (opt)_Browser/device privacy controls']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,17,['First Party'],"['Information Type', 'Collection Process']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Information Type_Computer information', 'Information Type_Unspecified', 'Collection Process_Collected on first-party website/app']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,18,"['First Party', 'Third Party']","['Information Type', 'Collection Process']","['Information Type_User online activities', 'Information Type_Unspecified', 'Collection Process_Directly received from third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,19,"['First Party', 'Third Party']","['Purpose', 'Collection Process']","['Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Collection Process_Directly received from third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,20,['First Party'],['Purpose'],"['Purpose_Essential service or feature', 'Purpose_Analytics or research']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,21,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Choice Type (opt)']","['Information Type_Location', 'Information Type_Cookies and tracking elements', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Purpose_Service operation and security', 'Purpose_Legal requirement', 'Collection Process_Collected on first-party website/app', 'Choice Type (opt)_Opt-in']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,22,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Other', 'Purpose_Analytics or research']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,23,['Third Party'],"['Information Type', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Contact information', 'Information Type_Unspecified', 'Third-Party Entity_Other users', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,24,['Third Party'],"['Information Type', 'Purpose']","['Information Type_User online activities', 'Purpose_Other']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,25,['Third Party'],"['Choice Type (opt)', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Choice Type (opt)_Opt-in', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,26,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,27,['Third Party'],"['Information Type', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Contact information', 'Information Type_Other', 'Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Other users', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,28,['Third Party'],"['Information Type', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Other', 'Third-Party Collection Process_Other']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,29,['Third Party'],"['Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Third-Party Entity_Other part of company/affiliate', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,30,['Third Party'],"['Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,31,['Third Party'],"['Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,32,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Collection Process']","['Information Type_User online activities', 'Information Type_Computer information', 'Information Type_Unspecified', 'Purpose_Service operation and security', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,33,['Third Party'],"['Purpose', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Purpose_Service operation and security', 'Purpose_Legal requirement', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,34,['Third Party'],"['Purpose', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Purpose_Service operation and security', 'Purpose_Merger or acquisition', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,35,['Third Party'],"['Information Type', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Other', 'Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Third-Party Collection Process_Shared by first party with a third party']",TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
100,36,[],[],[],TEST,https://www.snap.com/de-DE/privacy/privacy-policy/,True
