policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
63,1,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,2,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,3,['First Party'],"['Information Type', 'Collection Process', 'Collection Mode (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Collection Process_Collected on first-party website/app', 'Collection Mode (opt)_Implicit']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,4,['First Party'],['Purpose'],"['Purpose_Essential service or feature', 'Purpose_Service operation and security', 'Purpose_Unspecified']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,5,[],['Does/Does Not (opt)'],['Does/Does Not (opt)_Does Not'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,6,['First Party'],"['Information Type', 'Collection Mode (opt)']","['Information Type_Contact information', 'Information Type_Other']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,7,['First Party'],['Purpose'],"['Purpose_Optional service or feature', 'Purpose_Advertising or marketing']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,8,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Contractual necessity'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,9,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Legal Basis for Collection']","['Information Type_Financial', 'Information Type_Contact information', 'Information Type_Demographic data', 'Information Type_Unspecified', 'Purpose_Essential service or feature', 'Legal Basis for Collection_Contractual necessity']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,10,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Legal Basis for Collection', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Financial', 'Information Type_Contact information', 'Information Type_Demographic data', 'Information Type_Generic personal information', 'Purpose_Essential service or feature', 'Purpose_Optional service or feature', 'Legal Basis for Collection_Consent', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,11,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Contractual necessity'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,12,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection', 'User Type (opt)']","['Information Type_Contact information', 'Legal Basis for Collection_Consent', 'Legal Basis for Collection_Contractual necessity', 'User Type (opt)_Users with account']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,13,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Choice Type (opt)']","['Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Legal Basis for Collection_Consent', 'Does/Does Not (opt)_Does', 'Choice Type (opt)_Browser/device privacy controls']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,14,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Legitimate interests of first or third party'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,15,"['First Party', 'Third Party']","['Purpose', 'Legal Basis for Collection', 'Third-Party Entity']","['Purpose_Optional service or feature', 'Purpose_Analytics or research', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,16,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Legal Basis for Collection', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Third-Party Entity_Named third party', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,17,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Does/Does Not (opt)', 'Third-Party Entity', 'Anonymization (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Purpose_Analytics or research', 'Purpose_Other', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Named third party', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,18,[],['Choice Type (opt)'],['Choice Type (opt)_Browser/device privacy controls'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,19,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Purpose_Analytics or research', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Other']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,20,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity']","['Information Type_User online activities', 'Purpose_Analytics or research', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,21,['Third Party'],"['Purpose', 'Choice Type (opt)']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Choice Type (opt)_Browser/device privacy controls']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,22,['Third Party'],"['Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Purpose_Optional service or feature', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,23,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity']","['Information Type_Other', 'Information Type_Unspecified', 'Purpose_Analytics or research']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,24,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,25,['Third Party'],"['Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Purpose_Optional service or feature', 'Purpose_Advertising or marketing', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,26,"['First Party', 'Third Party']","['Purpose', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Purpose_Personalization or customization']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,27,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,28,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,29,"['First Party', 'Third Party']","['Information Type', 'Collection Process', 'Does/Does Not (opt)', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Information Type_Other', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Browser/device privacy controls']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,30,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,31,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Entity', 'Choice Type (opt)', 'Third-Party Collection Process']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Information Type_Unspecified', 'Purpose_Analytics or research', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Opt-out via contacting company', 'Choice Type (opt)_Browser/device privacy controls', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,32,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,33,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Legal Basis for Collection', 'Third-Party Entity']","['Purpose_Essential service or feature', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,34,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Third-Party Entity']","['Information Type_Contact information', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,35,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Information Type_Unspecified', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Tracked on first-party website/app by third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,36,"['First Party', 'Third Party']","['Information Type', 'Collection Process']","['Information Type_IP address and device IDs', 'Information Type_Cookies and tracking elements', 'Information Type_Computer information', 'Information Type_Other']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,37,['Third Party'],"['Purpose', 'Third-Party Entity']","['Purpose_Advertising or marketing', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,38,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Legal Basis for Collection', 'Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Social media data', 'Purpose_Essential service or feature', 'Collection Process_Entered by user on third-party website/app', 'Legal Basis for Collection_Contractual necessity', 'Third-Party Entity_Named third party', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,39,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,40,"['First Party', 'Third Party']","['Information Type', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Third-Party Entity', 'Choice Type (opt)']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Legal Basis for Collection_Contractual necessity', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,41,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,42,"['First Party', 'Third Party']","['Information Type', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Third-Party Entity', 'Choice Type (opt)', 'Third-Party Collection Process']","['Information Type_User online activities', 'Information Type_Cookies and tracking elements', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Does/Does Not (opt)_Does', 'Third-Party Entity_Named third party', 'Choice Type (opt)_Opt-in', 'Choice Type (opt)_First-party privacy controls', 'Choice Type (opt)_Browser/device privacy controls']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,43,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,44,"['First Party', 'Third Party']","['Information Type', 'Does/Does Not (opt)', 'Third-Party Entity']","['Information Type_Social media data', 'Does/Does Not (opt)_Does Not', 'Third-Party Entity_Named third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,45,[],[],[],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,46,['Third Party'],"['Third-Party Entity', 'Third-Party Collection Process']","['Information Type_Unspecified', 'Third-Party Entity_Unnamed third party', 'Third-Party Entity_Other part of company/affiliate', 'Third-Party Collection Process_Shared by first party with a third party']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,47,[],['Choice Type (opt)'],['Choice Type (opt)_First-party privacy controls'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,48,[],['Choice Type (opt)'],['Choice Type (opt)_Other'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,49,['First Party'],"['Information Type', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,50,['First Party'],"['Information Type', 'Legal Basis for Collection', 'Choice Type (opt)']","['Information Type_Generic personal information', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Choice Type (opt)_Opt-out via contacting company']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,51,['First Party'],['Legal Basis for Collection'],['Legal Basis for Collection_Consent'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,52,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,53,[],['Choice Type (opt)'],['Choice Type (opt)_Opt-out via contacting company'],TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,54,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection']","['Information Type_Contact information', 'Purpose_Essential service or feature', 'Legal Basis for Collection_Consent']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
63,55,['First Party'],"['Information Type', 'Purpose', 'Legal Basis for Collection', 'Does/Does Not (opt)', 'Choice Type (opt)', 'Anonymization (opt)']","['Purpose_Analytics or research', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Choice Type (opt)_Other', 'Anonymization (opt)_Aggregated or anonymized']",TRAIN,https://www.foxitsoftware.com/de/company/privacy-policy.php,True
