policy id,segment_id,category name,attribute name,value name,policy_type,privacy_policy_link,MAPP_59
25,1,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,2,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,3,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,4,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,5,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,6,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,7,['First Party'],"['Collection Process', 'Collection Mode (opt)']","['Collection Process_Collected on first-party website/app', 'Collection Process_Directly received from third party', 'Collection Mode (opt)_Implicit']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,8,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,9,[],"['Collection Mode (opt)', 'Choice Type (opt)']","['Collection Mode (opt)_Explicit', ""Choice Type (opt)_Don't use service/feature""]",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,10,['First Party'],"['Information Type', 'Purpose', 'Collection Mode (opt)']","['Information Type_Financial', 'Information Type_Contact information', 'Information Type_Demographic data', 'Information Type_User online activities', 'Information Type_Political, religious, or philosophical belief', 'Information Type_Other', 'Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Personalization or customization', 'Collection Mode (opt)_Explicit']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,11,"['First Party', 'Third Party']","['Purpose', 'Collection Process', 'Collection Mode (opt)', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Service operation and security', 'Collection Mode (opt)_Implicit', 'Third-Party Entity_Other users']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,12,"['First Party', 'Third Party']","['Information Type', 'Collection Process']","['Information Type_User online activities', 'Collection Process_Collected on first-party website/app']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,13,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,14,['First Party'],"['Information Type', 'Collection Mode (opt)']","['Information Type_User online activities', 'Information Type_Computer information']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,15,['First Party'],['Information Type'],"['Information Type_Location', 'Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Information Type_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,16,['First Party'],['Collection Process'],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,17,['First Party'],"['Information Type', 'Purpose', 'Collection Process']","['Information Type_Other', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Unspecified', 'Collection Process_Directly received from third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,18,['First Party'],"['Information Type', 'Purpose', 'Collection Process', 'Choice Type (opt)']","['Information Type_Contact information', 'Information Type_Other', 'Purpose_Other', 'Collection Process_Directly received from third party', 'Choice Type (opt)_Third-party privacy controls']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,19,['First Party'],"['Purpose', 'Collection Process']",['Purpose_Advertising or marketing'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,20,['First Party'],"['Purpose', 'Collection Process']","['Purpose_Personalization or customization', 'Purpose_Service operation and security', 'Purpose_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,21,"['First Party', 'Third Party']","['Information Type', 'Collection Process', 'Third-Party Entity']","['Information Type_Computer information', 'Collection Process_Directly received from third party', 'Third-Party Entity_Named third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,22,['First Party'],['Collection Process'],['Collection Process_Directly received from third party'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,23,['First Party'],"['Information Type', 'Purpose', 'Collection Mode (opt)']","['Information Type_User online activities', 'Information Type_Unspecified', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Collection Mode (opt)_Explicit', 'Collection Mode (opt)_Implicit']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,24,['First Party'],"['Information Type', 'Collection Process']","['Information Type_User online activities', 'Information Type_Computer information', 'Collection Process_Collected on first-party website/app']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,25,['First Party'],['Purpose'],['Purpose_Other'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,26,"['First Party', 'Third Party']","['Information Type', 'Purpose', 'Collection Process', 'Third-Party Collection Process']","['Information Type_User online activities', 'Purpose_Analytics or research', 'Purpose_Other', 'Collection Process_Collected on first-party website/app', 'Collection Process_Other', 'Third-Party Collection Process_Tracked on first-party website/app by third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,27,['First Party'],"['Information Type', 'Purpose']","['Information Type_User online activities', 'Information Type_IP address and device IDs', 'Information Type_Computer information', 'Information Type_Unspecified', 'Purpose_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,28,['First Party'],['Purpose'],"['Purpose_Advertising or marketing', 'Purpose_Analytics or research', 'Purpose_Personalization or customization', 'Purpose_Service operation and security', 'Purpose_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,29,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,30,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,31,[],['Purpose'],"['Purpose_Advertising or marketing', 'Purpose_Analytics or research']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,32,['First Party'],['Collection Process'],"['Information Type_Unspecified', 'Collection Process_Directly received from third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,33,['Third Party'],"['Information Type', 'Purpose', 'Third-Party Entity']","['Information Type_User online activities', 'Purpose_Advertising or marketing', 'Third-Party Entity_Named third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,34,['Third Party'],"['Third-Party Entity', 'Choice Type (opt)', 'Choice Scope (opt)']","['Third-Party Entity_Unnamed third party', 'Choice Type (opt)_Opt-out link', 'Choice Type (opt)_Third-party privacy controls', 'Choice Type (opt)_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,35,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,36,"['First Party', 'Third Party']","['Purpose', 'Collection Process', 'Third-Party Entity']","['Information Type_Unspecified', 'Purpose_Analytics or research', 'Collection Process_Directly received from third party', 'Third-Party Entity_Named third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,37,['Third Party'],['Information Type'],"['Information Type_Location', 'Information Type_Demographic data', 'Information Type_Unspecified']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,38,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,39,['First Party'],['Purpose'],"['Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Analytics or research']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,40,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Purpose_Essential service or feature', 'Legal Basis for Collection_Consent', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Legal Basis for Collection_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,41,['First Party'],"['Legal Basis for Collection', 'Choice Type (opt)']","['Legal Basis for Collection_Consent', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Compliance with a legal obligation', 'Legal Basis for Collection_Vital interest', 'Legal Basis for Collection_Public interest/official authority', 'Legal Basis for Collection_Legitimate interests of first or third party', 'Legal Basis for Collection_Other']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,42,[],[],[],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,43,['First Party'],['Purpose'],"['Information Type_Unspecified', 'Purpose_Essential service or feature', 'Purpose_Advertising or marketing', 'Purpose_Service operation and security']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,44,['First Party'],['Purpose'],['Purpose_Legal requirement'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,45,['First Party'],['Purpose'],['Purpose_Personalization or customization'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,46,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Purpose_Advertising or marketing', 'Legal Basis for Collection_Consent', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Legitimate interests of first or third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,47,['First Party'],"['Purpose', 'Legal Basis for Collection']",['Legal Basis for Collection_Legitimate interests of first or third party'],TEST,https://www.riotgames.com/de/privacy-notice-DE,False
25,48,['First Party'],"['Purpose', 'Legal Basis for Collection']","['Purpose_Analytics or research', 'Purpose_Service operation and security', 'Legal Basis for Collection_Contractual necessity', 'Legal Basis for Collection_Compliance with a legal obligation', 'Legal Basis for Collection_Legitimate interests of first or third party']",TEST,https://www.riotgames.com/de/privacy-notice-DE,False
